OWNERCITYCODE,RECEIVETIME,GENDER,BDATE,RELATION,OTHERNOTFAMILYMEMBER,OCCURPLACE,OTHEROCCURPLACE,OCCURCITY,OCCURTOWN
6500000000,20190319134700,M,092,,,A,,6500000000,6500500000
6300000000,20190319134800,F,087,,,X,,6300000000,
6500000000,20190319140500,F,091,Z,,A,,6500000000,6500200000
6500000000,20190319140800,F,092,,,A,,6500000000,6500300000
1000900000,20190319143900,F,072,,,A,,1000900000,1000901000
6300000000,20190319144300,F,090,,,A,,6500000000,6502100000
1002100000,20190319144400,F,092,,,A,,6700000000,
1002100000,20190319145000,F,091,X,,X,,,
1000800000,20190319151100,F,093,E,,Z,,1001800000,
1001800000,20190319153600,F,079,Q,,Z,,6300000000,6301000000
1001900000,20190319153600,F,093,,,X,,6600000000,6601400000
1001900000,20190319153600,M,093,E,,X,,6600000000,6601400000
6500000000,20190319161200,F,092,Z,,A,,6500000000,6500200000
6400000000,20190319162000,M,092,,,A,,6400000000,6400400000
1000800000,20190319162200,F,095,Z,,Z,,1000800000,1000804000
1002100000,20190319163100,M,098,,,K,,6700000000,6700700000
6400000000,20190319171500,F,095,,,A,,6400000000,6401500000
6300000000,20190320005400,F,085,,,X,,,
1000300000,20190320080000,F,092,,,Z,,1000300000,
1000300000,20190320080000,F,094,,,F,,1000300000,1000302000
1000300000,20190320080000,M,093,,,F,,1000300000,1000302000
1000300000,20190320080100,F,079,Q,,H,,1000300000,1000301000
1001500000,20190320082600,F,103,Q,,A,,1001500000,1001505000
1000700000,20190320083800,F,093,W,,X,,,
6400000000,20190320084000,F,094,F,,A,,6400000000,6400500000
1001900000,20190320084800,F,096,,,Z,,6600000000,6602700000
1001900000,20190320084800,F,069,,,A,,6600000000,6600800000
6500000000,20190320085500,F,089,,,A,,6500000000,
6500000000,20190320085700,F,092,E,,A,,,
6500000000,20190320091000,F,083,,,A,,6500000000,6500200000
1000400000,20190320093800,F,089,R,,A,,1000400000,1000402000
1000400000,20190320093900,F,094,,,X,,,
6500000000,20190320100000,F,085,I,,A,,6400000000,6400300000
1000400000,20190320105800,F,093,Z,,A,,1000400000,1000410000
1001500000,20190320112400,F,061,Y,,H,,1001500000,1001501000
6500000000,20190320113200,F,093,,,A,,,
1001900000,20190320132300,F,093,Y,,H,,,
6400000000,20190320135900,F,091,,,A,,,
6500000000,20190320140800,F,083,R,,B,,6300000000,6301100000
1000400000,20190320144900,F,060,A,,A,,1000400000,1000402000
6400000000,20190320151200,M,083,,,Z,,6700000000,6701100000
1002100000,20190320152800,M,094,Q,,D,,6700000000,6703500000
6500000000,20190320154600,M,093,,,C,,6500000000,6500100000
6500000000,20190320154700,F,093,,,D,,6500000000,6500100000
6300000000,20190320155900,F,093,Y,,A,,6500000000,6501200000
6500000000,20190320162200,F,086,R,,B,,1000300000,1000302000
1002100000,20190320164100,F,082,A,,A,,6400000000,6401800000
6400000000,20190320164700,F,088,,,A,,6400000000,6400900000
1000300000,20190321080500,F,092,,,A,,1000300000,1000301000
1000300000,20190321080500,M,092,Q,,Z,,1000300000,
1000300000,20190321080500,F,089,,,A,,1000300000,1000308000
1001800000,20190321080500,F,082,,,H,,1000300000,
6400000000,20190321084300,F,093,E,,A,,,
1000700000,20190731163500,F,088,X,,H,,6600000000,
6300000000,20190731200400,F,107,,,X,,6300000000,6300500000
6300000000,20190731230300,M,078,W,,A,,6300000000,6301000000
6500000000,20190822132500,F,086,Q,,A,,,
1000300000,20190822135500,F,092,F,,A,,1000300000,1000310000
6500000000,20190822142500,F,087,Q,,A,,6500000000,6501000000
6500000000,20190822142500,F,094,W,,C,,,
1001700000,20190822145200,F,075,Q,,H,,1000300000,1000302000
1000400000,20190822151700,F,066,Y,,A,,1000400000,1000402000
1001900000,20190822152000,F,072,R,,B,,6600000000,
1000800000,20190822152200,F,102,Y,,X,,,
6300000000,20190822162900,F,083,Z,,A,,6300000000,
6300000000,20190822163600,M,090,Q,,X,,6300000000,
6300000000,20190822212600,F,073,E,,H,,,
6300000000,20190823011800,F,084,Y,,A,,1000300000,1000305000
1000300000,20190823080700,M,093,E,,A,,1000300000,1000305000
6400000000,20190823081600,F,094,Q,,C,,6400000000,6401200000
1001000000,20190823082700,F,070,,,A,,1001000000,1001001000
1001300000,20190823082800,M,092,E,,H,,1001300000,
1000800000,20190823082800,F,077,Z,,A,,1000800000,1000805000
6400000000,20190823084100,F,091,W,,J,,6400000000,6401200000
6500000000,20190823092700,F,084,A,,X,,6500000000,6501700000
6500000000,20190823101100,F,092,E,,A,,6500000000,6500100000
1000300000,20190823111100,M,094,Y,,A,,,
1000300000,20190823113900,M,094,Q,,Z,,1000300000,1000301000
6400000000,20190726114800,F,093,R,,H,,6400000000,6400200000
6500000000,20190726115300,F,104,F,,A,,6500000000,6501300000
1001000000,20190726130000,M,100,Y,,K,,1001000000,1001008000
1001000000,20190726130000,M,097,Y,,Z,,1001000000,1001008000
6400000000,20190726142600,F,089,Q,,J,,6400000000,
1000800000,20190726202700,F,101,,,X,,1000800000,1000803000
6300000000,20190726232500,F,078,Z,,X,,,
6300000000,20190726235200,F,080,,,A,,6300000000,6301000000
6300000000,20190729014300,F,,Q,,X,,6300000000,
1000300000,20190729080400,F,095,Q,,A,,,
1001900000,20190729081700,F,100,,,X,,6600000000,
1002000000,20190729081700,F,085,,,A,,1002000000,1002001000
6500000000,20190729083600,F,061,Q,,C,,6500000000,6500900000
6500000000,20190729085600,F,090,W,,H,,6500000000,6500500000
6400000000,20190729085600,F,093,Y,,A,,6400000000,
6500000000,20190729085600,M,089,X,,C,,6300000000,6300300000
1002000000,20190729090200,F,090,Y,,Z,,,
1001700000,20190729092500,F,094,E,,C,,,
1001700000,20190729092700,M,075,Y,,Z,,1001700000,1001704000
1002100000,20190729092800,F,082,S,,D,,6700000000,6702000000
6400000000,20190729092800,F,085,W,,A,,6400000000,6401100000
1000400000,20190729102700,F,096,,,C,,1000400000,1000401000
1000400000,20190729102700,F,095,,,C,,1000400000,1000401000
1001900000,20190729111100,F,091,F,,A,,6600000000,
1000900000,20190729111400,F,085,,,A,,1000900000,1000903000
6400000000,20190729112400,F,093,E,,A,,,
6500000000,20190729113600,F,095,E,,X,,6500000000,6501100000
1000700000,20190729114100,F,092,Q,,L,,,
1000200000,20190729115400,F,069,Y,,A,,1000200000,1000210000
1000500000,20190729115500,F,087,X,,B,,1000500000,1000505000
6500000000,20190729133100,F,086,R,,C,,6300000000,6300500000
6500000000,20190729134300,F,093,Y,,K,,6500000000,6500700000
6500000000,20190729134400,F,095,Y,,K,,6500000000,6500700000
6500000000,20190729134600,F,095,Q,,A,,6500000000,6500800000
1000700000,20190729135500,F,079,R,,B,,1000700000,1000715000
6300000000,20190729142800,F,092,Y,,A,,6300000000,6301100000
1001900000,20190729143400,F,101,,,X,,6600000000,
1000800000,20190729143700,F,094,W,,H,,6600000000,
1000700000,20190729151200,F,091,W,,C,,1000900000,1000904000
1001900000,20190729152800,F,088,W,,H,,1001000000,1001005000
1000300000,20190729153800,F,103,Q,,D,,1000300000,
1000500000,20190729164300,F,073,,,H,,1000500000,1000504000
1001500000,20190729173400,F,074,Q,,A,,1001500000,1001505000
6300000000,20190730005800,F,082,W,,Z,,6700000000,6703200000
1000300000,20190730073300,F,079,P,,D,,1000300000,1000311000
1000300000,20190730073300,F,094,X,,A,,1000300000,1000301000
1001000000,20190730083600,F,092,W,,A,,1001000000,1001001000
1000200000,20190730083600,F,094,Q,,D,,1000200000,1000202000
6500000000,20190730083700,F,091,,,A,,,
1001800000,20190730084500,F,076,,,A,,1001800000,1001801000
1000500000,20190730084800,F,092,,,A,,,
1001900000,20190730090000,F,042,A,,A,,6600000000,6600400000
1000200000,20190730091800,F,082,A,,A,,1000200000,1000201000
1001900000,20190730095700,F,080,Y,,B,,6600000000,
1000700000,20190730102900,M,092,,,A,,1000700000,1000706000
1001900000,20190730115700,F,088,,,A,,6600000000,6600500000
1002100000,20190730133500,F,093,W,,Z,,,
1000400000,20190730133800,M,092,E,,A,,1000400000,1000402000
6400000000,20190730134800,F,093,E,,D,,6400000000,6400300000
6500000000,20190730143100,F,095,H,,A,,6500000000,6501000000
1000900000,20190730144600,F,096,F,,A,,1000900000,1000914000
6500000000,20190730160300,F,080,W,,H,,1000300000,1000302000
6500000000,20190730164600,F,094,,,A,,,
1002000000,20190730171100,F,079,Y,,Z,,1002000000,1002002000
6500000000,20190730172600,F,,F,,A,,6500000000,6500200000
6300000000,20190731014400,F,077,Y,,B,,6300000000,
1000300000,20190731072600,M,092,E,,A,,1000300000,1000311000
1000300000,20190731072600,F,075,X,,A,,1000300000,
1000300000,20190731072600,F,094,Z,,A,,1000300000,1000301000
1000300000,20190731072600,F,092,,,H,,,
1000300000,20190731072700,F,094,E,,C,,1000500000,1000503000
1001800000,20190731081500,F,086,R,,H,,1001800000,1001802000
1002100000,20190731081900,F,087,E,,L,,6400000000,6402000000
1000400000,20190731083400,M,093,E,,A,,1000400000,1000405000
6500000000,20190731083700,F,084,Y,,Z,,6300000000,6300700000
6500000000,20190731083700,F,073,,,H,,6500000000,6500100000
1002100000,20190731085400,F,098,Q,,C,,6700000000,6701000000
1000700000,20190731093400,F,093,E,,A,,1000700000,1000701000
1000200000,20190731103000,M,092,Z,,A,,1000200000,1000210000
1000800000,20190731104600,F,094,W,,H,,1000800000,1000804000
1001900000,20190731130000,F,103,,,C,,6600000000,6601800000
6400000000,20190731135200,F,070,Y,,K,,6400000000,6400500000
6500000000,20190731140700,F,093,Y,,H,,,
1001900000,20190731141700,F,094,,,B,,6600000000,6601700000
1001300000,20190731144300,F,086,R,,Z,,1001300000,1001304000
1000200000,20190731145900,F,087,X,,Z,,1000200000,1000206000
6500000000,20190731151000,F,104,,,X,,6500000000,6501100000
6500000000,20190731162000,F,067,F,,X,,,
6500000000,20190503152100,F,081,,,H,,6500000000,6500700000
1001500000,20190503154200,F,094,Y,,A,,1001500000,1001511000
1000700000,20190503161500,F,084,Q,,Z,,1000700000,1000701000
1001900000,20190503162400,M,092,Y,,A,,6600000000,6600800000
1002100000,20190503162800,M,093,W,,H,,6700000000,6703400000
6500000000,20190503170600,F,085,Z,,X,,,
6500000000,20190503170600,F,093,W,,B,,6500000000,6501700000
6400000000,20190503171400,F,094,W,,A,,6400000000,6401800000
6500000000,20190503214500,M,093,X,,Z,,,
6300000000,20190505091000,F,088,Y,,Z,,6300000000,
1000300000,20190506080100,F,091,Q,,H,,1000300000,1000304000
1000300000,20190506080100,F,104,F,,A,,,
1000300000,20190506080100,F,094,Q,,D,,1000300000,1000302000
1000300000,20190506080200,M,102,Z,,A,,1000300000,1000302000
1000300000,20190506080300,F,089,Y,,A,,1000300000,1000301000
1000300000,20190506080300,F,084,X,,H,,6300000000,6300400000
1001800000,20190506080400,F,093,,,H,,1001800000,1001802000
1002100000,20190506081200,F,096,E,,D,,6700000000,6700100000
1002100000,20190506081900,F,092,Q,,H,,6400000000,6400800000
1001900000,20190506092000,F,082,,,H,,6600000000,
1000800000,20190506092100,F,092,E,,Z,,,
1000700000,20190506092700,F,074,A,,A,,1000900000,1000906000
1001500000,20190506094400,F,093,,,A,,1001500000,1001501000
1002100000,20190506082100,F,094,X,,C,,6700000000,6703300000
1001900000,20190506083700,F,090,,,A,,6600000000,6600600000
6400000000,20190506084400,F,095,,,A,,6400000000,6400300000
6400000000,20190506090400,F,092,E,,A,,6400000000,6401200000
1001900000,20190506091900,F,092,,,H,,6600000000,6600900000
6300000000,20190501004000,F,096,Q,,A,,6500000000,6500300000
1000300000,20190501070600,F,096,F,,A,,1001500000,
1000300000,20190501070700,M,091,E,,Z,,1000300000,
1000300000,20190501070700,X,092,,,Z,,,
1000300000,20190501070700,M,092,Q,,B,,,
1000300000,20190501070800,F,091,,,A,,,
1000300000,20190501070800,F,095,W,,H,,1000300000,1000302000
6500000000,20190501090000,F,073,Q,,A,,6500000000,6500200000
6500000000,20190501090100,F,091,,,X,,6500000000,6500300000
1000800000,20190501090900,F,095,Y,,X,,6300000000,
1000700000,20190501091300,F,091,E,,H,,1000800000,1000803000
6400000000,20190501091300,F,079,R,,C,,6400000000,
6500000000,20190501103800,F,092,Y,,A,,6500000000,
1001300000,20190501104100,F,093,F,,A,,1001300000,1001313000
1000300000,20190501110700,F,092,Q,,D,,1000300000,1000301000
1000300000,20190501111000,F,092,Q,,D,,1000300000,1000301000
6500000000,20190501111200,F,089,,,A,,,
1001700000,20190501112100,F,094,E,,A,,1001700000,1001705000
1000500000,20190501112800,F,093,,,X,,,
6300000000,20190501130400,F,098,,,D,,6300000000,6300100000
6300000000,20190501130900,M,095,Q,,D,,6300000000,6301100000
6500000000,20190501131300,F,100,,,X,,6500000000,
1000300000,20190501131600,F,088,,,Z,,1000300000,1000308000
6300000000,20190501133200,F,096,Y,,D,,6300000000,6300800000
6500000000,20190501135900,M,100,,,D,,6500000000,6501100000
6400000000,20190501141500,F,092,Q,,A,,6400000000,6401100000
6500000000,20190501142300,M,097,Y,,Z,,6500000000,6500100000
1001900000,20190501151700,F,083,,,H,,6600000000,6602800000
6400000000,20190501153400,F,081,Y,,A,,6400000000,6401600000
1001900000,20190501161100,F,083,W,,A,,6600000000,6602600000
1000300000,20190501162400,F,093,E,,X,,1000300000,
1000300000,20190501162400,M,094,E,,D,,1000300000,1000310000
1000200000,20190501173800,F,094,F,,A,,1000200000,1000206000
1000300000,20190502080500,F,093,Y,,X,,,
1000300000,20190502080500,F,093,Q,,Z,,1000300000,
1000300000,20190502080500,F,092,E,,A,,,
1000300000,20190502080600,F,090,,,A,,1000300000,1000301000
1000300000,20190502080600,F,091,Y,,A,,1000300000,1000302000
1001900000,20190502083700,F,092,,,A,,6600000000,6600800000
6300000000,20190502083700,F,086,X,,H,,1001700000,
1001900000,20190502083700,F,064,,,A,,6600000000,6600700000
6400000000,20190502083700,F,103,,,D,,6400000000,
1000400000,20190502083900,F,093,Q,,X,,,
1000300000,20190502084500,M,092,Q,,Z,,,
6500000000,20190502085900,F,091,,,X,,6500000000,6500300000
6500000000,20190502091900,X,092,Y,,C,,,
1001900000,20190502094100,F,089,E,,A,,6600000000,6602800000
1001900000,20190502094100,F,,,,X,,6600000000,
1000400000,20190502094300,F,093,Q,,C,,1000400000,1000402000
1000400000,20190502094300,M,094,Q,,C,,1000400000,1000402000
6300000000,20190502101000,F,058,,,A,,6300000000,6301000000
6400000000,20190502102700,F,095,E,,A,,,
6400000000,20190502102700,M,092,E,,A,,,
1001900000,20190502102900,F,093,W,,A,,6600000000,6601300000
1000500000,20190502115400,F,094,Q,,D,,1000500000,1000504000
1001900000,20190502130400,F,092,F,,A,,6600000000,6602200000
1001900000,20190502130400,F,093,,,A,,6600000000,6601100000
1000300000,20190502131000,M,098,Q,,X,,1000300000,1000301000
1000700000,20190502134100,M,093,,,X,,1000700000,1000702000
6400000000,20190502134500,F,093,E,,A,,6400000000,
6400000000,20190502134500,F,092,E,,A,,6400000000,
1000300000,20190502100000,F,098,K,,A,,,
6400000000,20190502134500,M,093,E,,A,,6400000000,6401100000
1000300000,20190502134900,F,098,I,,A,,1000300000,1000301000
6500000000,20190502140100,F,093,Q,,A,,6500000000,6500100000
1000700000,20190502142600,F,067,,,H,,6700000000,6703100000
1001600000,20190502142700,M,092,E,,A,,1001600000,1001601000
6400000000,20190502142700,M,094,Q,,D,,6400000000,6400900000
1001800000,20190502145200,F,095,W,,X,,1001800000,
1001300000,20190502150800,F,075,Q,,A,,6400000000,6401500000
6400000000,20190502152000,M,094,E,,A,,6400000000,6402800000
6300000000,20190502154700,F,063,,,H,,6400000000,6400800000
1001900000,20190502161800,F,089,E,,H,,6600000000,
1000400000,20190502175600,F,092,Q,,A,,1000400000,1000401000
1000300000,20190503075800,F,092,E,,A,,1000300000,
1000300000,20190503075900,M,087,Y,,I,,1000300000,1000301000
6300000000,20190503080400,F,100,,,X,,6300000000,6300900000
1001900000,20190503081500,F,062,,,Z,,6600000000,6602700000
6400000000,20190503084200,F,092,E,,A,,6400000000,6401200000
1001300000,20190503084400,F,100,Q,,Z,,1001300000,1001304000
1001300000,20190503084400,M,099,Q,,Z,,1001300000,1001304000
6500000000,20190503084700,F,094,Y,,A,,,
6500000000,20190503084700,F,078,,,A,,6500000000,6501300000
1002100000,20190503085300,F,098,,,X,,6700000000,6703500000
6400000000,20190503090400,F,080,W,,A,,6600000000,6600700000
1002100000,20190503102200,F,093,F,,A,,,
1002100000,20190503102400,M,104,Z,,A,,6700000000,6701000000
1002100000,20190503102500,F,093,E,,Z,,,
1002100000,20190503102500,M,094,E,,D,,,
1000400000,20190503103700,F,089,F,,A,,1000400000,1000401000
1000500000,20190503110600,F,105,Z,,A,,1000500000,1000504000
1000300000,20190503111600,M,094,Q,,Z,,1000300000,1000304000
1000300000,20190503111700,F,093,Q,,C,,1000300000,1000304000
1001900000,20190503114400,F,104,2,,X,,6600000000,6601800000
6500000000,20190503120200,F,075,R,,A,,,
1001900000,20190503125200,F,095,H,,A,,6600000000,6602600000
1000700000,20190503133700,F,073,,,A,,1000700000,1000711000
6400000000,20190503134100,M,092,Q,,D,,6400000000,6400900000
1001300000,20190503141300,M,097,Q,,D,,1001300000,1001313000
6500000000,20190503150600,F,093,Z,,A,,1000700000,
1001800000,20190313130300,F,092,,,A,,,
1000300000,20190313131500,F,093,Q,,Z,,1000300000,
1000300000,20190313131800,F,090,,,H,,1000300000,1000301000
1000500000,20190313133100,F,099,Q,,F,,1000500000,
6400000000,20190313135800,F,091,,,A,,,
1001300000,20190313141400,M,095,Y,,Z,,,
6400000000,20190313144300,M,092,Q,,C,,6400000000,6400300000
1000700000,20190313145200,F,099,,,A,,1000700000,1000706000
1001300000,20190313152500,F,101,,,X,,,
1000700000,20190313161400,F,101,F,,A,,1000700000,1000713000
6400000000,20190313163200,F,094,,,A,,6400000000,6400400000
1000500000,20190318150100,F,089,,,H,,6600000000,6600700000
1000400000,20190318150100,F,088,,,Z,,1000400000,1000406000
6500000000,20190318155000,F,092,,,A,,6500000000,6500300000
1000700000,20190318160400,F,094,,,A,,6600000000,6602500000
6500000000,20190318164800,F,,E,,X,,,
6400000000,20190318165100,F,093,Y,,A,,,
1001800000,20190318170400,F,092,E,,A,,1001800000,1001802000
6400000000,20190318170500,M,094,Q,,A,,6400000000,6400500000
6400000000,20190318171600,F,096,,,A,,,
1000900000,20190318174100,F,094,,,A,,1000900000,1000901000
6300000000,20190318232100,F,083,,,A,,6300000000,6301000000
6300000000,20190319002100,F,069,,,H,,6700000000,6703400000
6300000000,20190319063400,F,092,W,,H,,6300000000,6300700000
1000300000,20190319080300,F,092,F,,A,,6500000000,6500800000
1000300000,20190319080300,F,093,Y,,A,,,
1000300000,20190319080400,F,105,Q,,D,,1000300000,1000308000
1000300000,20190319080400,M,088,,,Z,,1000300000,1000301000
1001800000,20190319080400,F,070,,,Z,,1001800000,1001801000
1000800000,20190319081100,F,089,H,,A,,,
1000800000,20190319081100,F,088,,,A,,,
1000800000,20190319081100,F,094,,,A,,1000800000,1000812000
1001900000,20190319081600,M,091,,,X,,6600000000,6601300000
1001900000,20190319081600,F,078,,,X,,6600000000,
1001900000,20190319081800,F,093,,,A,,6600000000,6600700000
1001300000,20190319083800,F,087,,,A,,1001300000,1001313000
1000700000,20190313164000,M,095,Y,,A,,1000800000,1000813000
1002100000,20190313164200,F,092,,,A,,,
6400000000,20190313165000,F,092,F,,A,,6400000000,6401300000
1001500000,20190313173100,F,072,B,,A,,1001500000,1001501000
6300000000,20190314010000,F,089,,,X,,,
1001800000,20190314080600,F,095,,,H,,1001800000,1001801000
6300000000,20190314083500,F,088,,,A,,6500000000,6500200000
1000900000,20190314084500,F,090,,,A,,,
1000500000,20190314090500,M,091,,,A,,,
6500000000,20190314100800,F,093,,,X,,,
1000300000,20190314112200,M,095,,,X,,1000300000,1000312000
1001900000,20190314113500,F,093,,,A,,,
1001900000,20190314113500,F,096,,,A,,6600000000,6601000000
1000300000,20190314130800,F,092,,,A,,,
6400000000,20190314135300,F,093,Q,,A,,6400000000,6403100000
6400000000,20190314135400,M,093,Q,,A,,6400000000,6403100000
1001300000,20190314135700,F,092,,,A,,1001300000,1001320000
1002100000,20190314140000,F,091,,,D,,6700000000,6703100000
6500000000,20190314152800,F,094,,,H,,,
6500000000,20190314152800,F,069,X,,C,,6500000000,6501200000
1002100000,20190314155300,F,083,E,,X,,1000300000,
1002100000,20190314155300,F,099,Q,,K,,6700000000,6700700000
1000400000,20190314161900,F,088,,,Z,,1000400000,1000404000
6500000000,20190314164300,F,086,S,,H,,,
6500000000,20190314164400,F,092,,,A,,6500000000,6500600000
6500000000,20190314170600,F,092,,,A,,6500000000,6500500000
6300000000,20190314174100,F,092,,,Z,,,
1000800000,20190315075700,F,090,Z,,H,,1000700000,1000712000
1001800000,20190315080500,F,086,,,Z,,1000400000,1000401000
1001500000,20190315082600,F,094,,,K,,1001500000,1001511000
1001700000,20190315084400,F,082,,,A,,1001700000,1001701000
1000700000,20190315093400,F,093,Z,,A,,1000700000,1000723000
1001300000,20190315094900,M,097,,,Z,,1001300000,1001306000
1001400000,20190315101000,F,088,,,X,,,
1001800000,20190315110000,F,083,S,,A,,1001400000,
1001000000,20190315111600,F,098,F,,A,,1001000000,1001002000
6500000000,20190315114200,M,089,F,,A,,6500000000,6500100000
1001800000,20190315130500,F,101,,,A,,1001800000,1001803000
6400000000,20190315133600,F,061,,,X,,,
1001300000,20190315134400,F,100,Q,,A,,1001300000,1001326000
6400000000,20190315134800,F,092,,,D,,6400000000,6400200000
1000500000,20190315135400,F,048,,,A,,1000500000,1000503000
6500000000,20190315143000,F,097,,,X,,6500000000,
1001900000,20190315144100,F,093,E,,A,,6600000000,6601700000
6500000000,20190315145200,F,084,,,A,,6500000000,6501400000
1000400000,20190315145600,F,100,,,A,,,
1000200000,20190315145700,M,092,,,D,,,
1000200000,20190315151900,F,091,,,A,,1000200000,1000209000
1001300000,20190315151900,F,096,,,Z,,1001300000,1001316000
1001900000,20190315154500,F,088,F,,A,,6600000000,6600700000
1001500000,20190315155100,F,085,,,H,,1001500000,1001503000
6400000000,20190315160500,F,089,,,A,,6400000000,6400200000
1000300000,20190318081500,F,091,Q,,A,,1000300000,1000301000
1000300000,20190318081600,F,093,Q,,D,,1000300000,1000304000
6300000000,20190315170900,F,087,Q,,Z,,6500000000,
1000200000,20190315181900,M,092,Q,,D,,,
1000200000,20190315181900,F,095,W,,C,,1000700000,
6300000000,20190316002300,F,087,Y,,A,,,
6300000000,20190316092400,F,094,,,D,,6300000000,6300400000
6400000000,20190317134900,F,084,X,,X,,1002000000,
6300000000,20190317152800,F,076,Q,,X,,,
6300000000,20190318043700,F,047,,,A,,6300000000,6300100000
1001800000,20190318080300,F,083,,,Z,,1000500000,1000501000
1001000000,20190318081700,F,091,R,,K,,1001000000,
1001600000,20190318083400,F,062,,,Z,,1001600000,1001603000
1000800000,20190318083600,F,092,Y,,C,,1000800000,1000804000
